manufacturer,Model,Year,horse power,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,cost of car
Acura,MDX,2015,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,42565
Acura,MDX,2015,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,48840
Acura,MDX,2015,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,46840
Acura,MDX,2015,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,56780
Acura,MDX,2015,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,54780
Acura,MDX,2016,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,43015
Acura,MDX,2016,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,49440
Acura,MDX,2016,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,46515
Acura,MDX,2016,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,44515
Acura,MDX,2016,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,55230
Acura,MDX,2016,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,45015
Acura,MDX,2016,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,53230
Acura,MDX,2016,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,52640
Acura,MDX,2016,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,51440
Acura,MDX,2016,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,50640
Acura,MDX,2016,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,55230
Acura,MDX,2016,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,49440
Acura,MDX,2016,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,47440
Acura,MDX,2016,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,48640
Acura,MDX,2016,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,50640
Acura,MDX,2016,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,57230
Acura,MDX,2017,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,56400
Acura,MDX,2017,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,48360
Acura,MDX,2017,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,50360
Acura,MDX,2017,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,52360
Acura,MDX,2017,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,58400
Acura,MDX,2017,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,56400
Acura,MDX,2017,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,43950
Acura,MDX,2017,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,50360
Acura,MDX,2017,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,45950
Acura,MDX,2017,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,54400
Mercedes-Benz,Metris,2016,208.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Passenger Minivan,32500
Mercedes-Benz,Metris,2016,208.0,4.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Minivan,28950
Chevrolet,Metro,1999,55.0,3.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,2000
Chevrolet,Metro,1999,79.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,2000
Chevrolet,Metro,1999,79.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,2000
Chevrolet,Metro,2000,79.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,2000
Chevrolet,Metro,2000,55.0,3.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,2000
Chevrolet,Metro,2000,79.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,2000
Chevrolet,Metro,2001,79.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,12515
Mitsubishi,Mighty Max Pickup,1994,116.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,2000
Mitsubishi,Mighty Max Pickup,1994,116.0,6.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,2000
Mitsubishi,Mighty Max Pickup,1994,151.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,2000
Mitsubishi,Mighty Max Pickup,1995,116.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,2000
Mitsubishi,Mighty Max Pickup,1996,116.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,2000
Mazda,Millenia,2000,210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2381
Mazda,Millenia,2000,210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2337
Mazda,Millenia,2000,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2138
Mazda,Millenia,2001,210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31025
Mazda,Millenia,2001,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,28025
Mazda,Millenia,2002,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,28075
Mazda,Millenia,2002,210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31075
Mazda,Millenia,2002,210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31675
Mazda,Millenia,2002,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,28875
Infiniti,M,2012,330.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,49850
Infiniti,M,2012,330.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,47700
Infiniti,M,2012,360.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,53700
Infiniti,M,2012,420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,59200
Infiniti,M,2012,420.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,61700
Infiniti,M,2013,420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,61200
Infiniti,M,2013,360.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,54750
Infiniti,M,2013,330.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,48700
Infiniti,M,2013,420.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,63700
Infiniti,M,2013,330.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,50850
Mitsubishi,Mirage G4,2017,78.0,3.0,MANUAL,front wheel drive,4.0,Compact,Sedan,13995
Mitsubishi,Mirage G4,2017,78.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,16995
Mitsubishi,Mirage G4,2017,78.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,15195
Mitsubishi,Mirage,2014,74.0,3.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,12995
Mitsubishi,Mirage,2014,74.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,15195
Mitsubishi,Mirage,2014,74.0,3.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,14195
Mitsubishi,Mirage,2014,74.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,13995
Mitsubishi,Mirage,2015,74.0,3.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,12995
Mitsubishi,Mirage,2015,74.0,3.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,14295
Mitsubishi,Mirage,2015,74.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,15395
Mitsubishi,Mirage,2015,74.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,14095
Mitsubishi,Mirage,2015,74.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,14945
Mitsubishi,Mirage,2017,78.0,3.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,14795
Mitsubishi,Mirage,2017,78.0,3.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,12995
Mitsubishi,Mirage,2017,78.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,14195
Mitsubishi,Mirage,2017,78.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,15995
Mitsubishi,Mirage,2017,78.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,16495
Lincoln,MKC,2015,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,46030
Lincoln,MKC,2015,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,35595
Lincoln,MKC,2015,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,33100
Lincoln,MKC,2015,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,48525
Lincoln,MKC,2016,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,46455
Lincoln,MKC,2016,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,42955
Lincoln,MKC,2016,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,48950
Lincoln,MKC,2016,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,40460
Lincoln,MKC,2016,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,33260
Lincoln,MKC,2016,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,39585
Lincoln,MKC,2016,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,37090
Lincoln,MKC,2016,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,35755
Lincoln,MKC,2017,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,41895
Lincoln,MKC,2017,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,35720
Lincoln,MKC,2017,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,35130
Lincoln,MKC,2017,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32720
Lincoln,MKC,2017,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,39485
Lincoln,MKC,2017,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,38125
Lincoln,MKC,2017,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,45475
Lincoln,MKC,2017,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,47880
Lincoln,MKS,2014,304.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,38850
Lincoln,MKS,2014,304.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,40845
Lincoln,MKS,2014,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,45840
Lincoln,MKS,2015,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,45840
Lincoln,MKS,2015,305.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,38850
Lincoln,MKS,2015,305.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,40845
Lincoln,MKS,2016,350.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,41005
Lincoln,MKS,2016,350.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,39010
Lincoln,MKS,2016,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,46000
Lincoln,MKT,2015,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,45205
Lincoln,MKT,2015,303.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Wagon,43210
Lincoln,MKT,2016,303.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Wagon,43370
Lincoln,MKT,2016,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,45365
Lincoln,MKT,2017,303.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Wagon,43530
Lincoln,MKT,2017,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,49025
Lincoln,MKX,2015,305.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,40850
Lincoln,MKX,2015,305.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,38900
Lincoln,MKX,2016,303.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,44045
Lincoln,MKX,2016,303.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,47810
Lincoln,MKX,2016,303.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,53475
Lincoln,MKX,2016,303.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,38260
Lincoln,MKX,2016,303.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,55970
Lincoln,MKX,2016,303.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,45315
Lincoln,MKX,2016,303.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,40755
Lincoln,MKX,2016,303.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,41550
Lincoln,MKX,2017,303.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,38260
Lincoln,MKX,2017,303.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,44045
Lincoln,MKX,2017,303.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,48055
Lincoln,MKX,2017,303.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,45560
Lincoln,MKX,2017,303.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,53475
Lincoln,MKX,2017,303.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,40755
Lincoln,MKX,2017,303.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,41550
Lincoln,MKX,2017,303.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,55970
Lincoln,MKZ Hybrid,2011,191.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34645
Lincoln,MKZ,2015,231.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,45555
Lincoln,MKZ,2015,231.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35190
Lincoln,MKZ,2015,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35190
Lincoln,MKZ,2015,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,37080
Lincoln,MKZ,2015,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,45555
Lincoln,MKZ,2015,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,47445
Lincoln,MKZ,2016,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,37080
Lincoln,MKZ,2016,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,45605
Lincoln,MKZ,2016,231.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,45605
Lincoln,MKZ,2016,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,47495
Lincoln,MKZ,2016,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35190
Lincoln,MKZ,2016,231.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35190
Lincoln,MKZ,2017,245.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,36900
Lincoln,MKZ,2017,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39510
Lincoln,MKZ,2017,245.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,49560
Lincoln,MKZ,2017,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35010
Lincoln,MKZ,2017,245.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,41400
Lincoln,MKZ,2017,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,47670
Lincoln,MKZ,2017,245.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36760
Lincoln,MKZ,2017,245.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,38650
Mercedes-Benz,ML55 AMG,2000,342.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,5650
Dodge,Monaco,1990,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2000
Dodge,Monaco,1990,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2000
Dodge,Monaco,1991,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2000
Dodge,Monaco,1991,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2000
Dodge,Monaco,1992,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2000
Dodge,Monaco,1992,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2000
Pontiac,Montana SV6,2006,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,24250
Pontiac,Montana SV6,2006,196.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Passenger Minivan,27750
Pontiac,Montana,2003,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,26140
Pontiac,Montana,2003,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Passenger Minivan,33790
Pontiac,Montana,2003,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,25815
Pontiac,Montana,2003,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Passenger Minivan,30540
Pontiac,Montana,2003,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,27590
Pontiac,Montana,2003,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,24165
Pontiac,Montana,2003,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,29740
Pontiac,Montana,2004,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,23335
Pontiac,Montana,2004,185.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Passenger Minivan,31035
Pontiac,Montana,2004,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25885
Pontiac,Montana,2004,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,30235
Pontiac,Montana,2005,200.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Passenger Minivan,30210
Pontiac,Montana,2005,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,26040
Pontiac,Montana,2005,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,24520
Pontiac,Montana,2005,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,27890
Pontiac,Montana,2005,185.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,30420
Pontiac,Montana,2005,200.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Passenger Minivan,27700
Chevrolet,Monte Carlo,2005,180.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,22280
Chevrolet,Monte Carlo,2005,200.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,24690
Chevrolet,Monte Carlo,2005,240.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,28355
Chevrolet,Monte Carlo,2006,242.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,24930
Chevrolet,Monte Carlo,2006,211.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,20830
Chevrolet,Monte Carlo,2006,303.0,8.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,26330
Chevrolet,Monte Carlo,2006,211.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,20330
Chevrolet,Monte Carlo,2006,242.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,23430
Chevrolet,Monte Carlo,2007,303.0,8.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,27740
Chevrolet,Monte Carlo,2007,211.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,22625
Chevrolet,Monte Carlo,2007,211.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,21015
Mitsubishi,Montero Sport,2002,197.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,27607
Mitsubishi,Montero Sport,2002,165.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,27777
Mitsubishi,Montero Sport,2002,197.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,29627
Mitsubishi,Montero Sport,2002,165.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,22777
Mitsubishi,Montero Sport,2002,197.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,32887
Mitsubishi,Montero Sport,2002,197.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,31317
Mitsubishi,Montero Sport,2002,165.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,25087
Mitsubishi,Montero Sport,2002,165.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,25637
Mitsubishi,Montero Sport,2003,165.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,27777
Mitsubishi,Montero Sport,2003,165.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,25217
Mitsubishi,Montero Sport,2003,197.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,27607
Mitsubishi,Montero Sport,2003,165.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,22907
Mitsubishi,Montero Sport,2003,197.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,32887
Mitsubishi,Montero Sport,2003,197.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,29627
Mitsubishi,Montero Sport,2003,165.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,25637
Mitsubishi,Montero Sport,2003,197.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,31317
Mitsubishi,Montero Sport,2004,197.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,26199
Mitsubishi,Montero Sport,2004,197.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,25999
Mitsubishi,Montero Sport,2004,197.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,28199
Mitsubishi,Montero Sport,2004,197.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,23999
Mitsubishi,Montero,2004,215.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,34999
Mitsubishi,Montero,2005,215.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,35799
Mitsubishi,Montero,2006,215.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,36159
McLaren,MP4-12C,2012,592.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,229000
McLaren,MP4-12C,2013,616.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,239400
Mazda,MPV,2004,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,28460
Mazda,MPV,2004,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,23490
Mazda,MPV,2005,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,28515
Mazda,MPV,2005,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,22115
Mazda,MPV,2005,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,22950
Mazda,MPV,2006,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,28515
Mazda,MPV,2006,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,22950
Mazda,MPV,2006,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,22115
Toyota,MR2 Spyder,2003,138.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,25645
Toyota,MR2 Spyder,2003,138.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24645
Toyota,MR2 Spyder,2004,138.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,25895
Toyota,MR2 Spyder,2004,138.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24895
Toyota,MR2 Spyder,2005,138.0,4.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,26145
Toyota,MR2 Spyder,2005,138.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,25145
Toyota,MR2,1993,135.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2000
Toyota,MR2,1993,200.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2078
Toyota,MR2,1994,200.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2254
Toyota,MR2,1994,135.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2000
Toyota,MR2,1995,135.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2038
Toyota,MR2,1995,200.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,2462
Bentley,Mulsanne,2014,505.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,298900
Bentley,Mulsanne,2015,505.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,303700
Bentley,Mulsanne,2016,505.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,303700
Bentley,Mulsanne,2016,530.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,335600
Nissan,Murano CrossCabriolet,2012,265.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible SUV,44540
Nissan,Murano CrossCabriolet,2013,265.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible SUV,44540
Nissan,Murano CrossCabriolet,2014,265.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible SUV,41995
Nissan,Murano,2015,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,39000
Nissan,Murano,2015,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,38550
Nissan,Murano,2015,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,40600
